Cantidad_plantas,Pileta,Apto_credito,antiguedad,dormitorios,cocheras,baños,ambientes,m2_totales,m2_cubiertos,expenses,price,vivienda,latitud,longitud,precio_m2_cercano
1,no,no,0.0,2.0,,1.0,3.0,76.0,64.0,10000.0,162500.0,Departamento,-34.6,-58.4151,2305.726957658662
1,no,no,0.0,4.0,,4.0,6.0,650.0,270.0,470000.0,550000.0,Casa,,,
1,no,no,9.0,3.0,1.0,2.0,5.0,650.0,170.0,,440000.0,Casa,,,
1,no,no,0.0,3.0,,2.0,4.0,213.0,111.0,,564000.0,Departamento,-34.5758236,-58.4508765,2520.928118146336
1,no,no,0.0,5.0,2.0,3.0,6.0,360.0,266.0,,560000.0,Casa,-34.16874,-58.95914,423.5668789808917
1,no,no,47.0,3.0,1.0,1.0,4.0,117.0,99.0,503000.0,270000.0,Departamento,-34.58333,-58.4,2747.8644418168014
1,no,no,35.0,3.0,,2.0,4.0,78.0,76.0,,160000.0,Departamento,-34.5204848,-58.4874985,2441.22965641953
1,no,no,0.0,4.0,3.0,4.0,6.0,265.0,226.0,350000.0,450000.0,Casa,41.09079,-4.13117,
1,no,no,40.0,3.0,1.0,3.0,4.0,243.0,185.0,,119000.0,Casa,-34.59987,-58.56606,1318.7065148640102
1,no,no,25.0,2.0,1.0,2.0,3.0,148.0,78.0,,129990.0,PH,-34.7413003,-58.389786,2681.159420289855
1,no,no,40.0,2.0,,1.0,3.0,73.0,48.0,16000.0,109500.0,PH,-34.59542,-58.47156,1550.5870146114048
1,no,no,0.0,2.0,,1.0,3.0,84.0,64.0,127000.0,120000.0,Departamento,-34.0,-64.0,1138.1162201689413
1,no,no,40.0,1.0,1.0,1.0,2.0,171.0,71.0,,45000.0,PH,-32.9728949,-60.6542452,985.248447204969
1,no,no,1.0,2.0,2.0,2.0,3.0,82.0,82.0,100000.0,175000.0,Departamento,-34.4113,-58.70139,
1,no,no,45.0,2.0,1.0,1.0,3.0,51.0,50.0,230000.0,149000.0,Departamento,-34.5627,-58.45829,2492.4016287956847
1,no,no,41.0,,,1.0,1.0,28.0,28.0,55000.0,76900.0,Departamento,-34.58856,-58.43053,3063.6682942073694
1,no,no,19.0,2.0,,1.0,3.0,89.0,53.0,124700.0,149900.0,Departamento,-34.58333,-58.5,1851.1061425615178
1,no,no,0.0,2.0,,1.0,3.0,122.0,98.0,,295300.0,Departamento,-34.54969,-58.48572,1951.9091384752626
1,no,no,16.0,3.0,,2.0,4.0,863.0,263.0,,380000.0,Casa,-34.45761,-58.91385,875.6864947168302
1,no,no,50.0,4.0,3.0,3.0,5.0,499.0,165.0,,280000.0,Casa,-34.6440927,-58.6634721,767.0966384237821
1,no,no,37.0,4.0,3.0,2.0,5.0,500.0,220.0,,190000.0,Casa,,,
1,no,no,15.0,4.0,2.0,3.0,5.0,302.0,200.0,,179000.0,Casa,-34.6269365,-58.682278,1230.4113133783553
1,no,no,20.0,4.0,,4.0,6.0,375.0,372.0,,270000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,0.0,4.0,1.0,3.0,5.0,375.0,225.0,,250000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,15.0,4.0,1.0,2.0,8.0,507.0,400.0,,195000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,7.0,4.0,3.0,3.0,5.0,403.0,278.0,,250000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,20.0,4.0,2.0,,5.0,487.0,181.0,,250000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,22.0,4.0,4.0,2.0,5.0,480.0,200.0,,250000.0,Casa,-34.6098975,-58.6824447,787.9440181878847
1,no,no,30.0,4.0,1.0,3.0,5.0,374.0,200.0,,250000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,30.0,4.0,2.0,3.0,5.0,493.0,141.0,,190000.0,Casa,-34.6442155,-58.6664039,779.7790187746843
1,no,no,15.0,4.0,1.0,1.0,5.0,488.0,200.0,,260000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,30.0,4.0,1.0,3.0,5.0,390.0,270.0,,179000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,45.0,3.0,,2.0,4.0,130.0,90.0,,158000.0,PH,-34.6006225,-58.4743888,1598.0229120473023
1,no,no,45.0,3.0,,2.0,4.0,116.0,108.0,250000.0,320000.0,Departamento,-34.58333,-58.4,2702.7716036205156
1,no,no,0.0,2.0,,1.0,4.0,250.0,115.0,,118000.0,Casa,-32.91568,-60.80995,
1,no,no,45.0,2.0,,1.0,3.0,64.0,64.0,172100.0,175000.0,Departamento,-34.568771,-58.4343555,3318.061143717369
1,no,no,25.0,4.0,1.0,3.0,8.0,335.0,335.0,780000.0,565000.0,Casa,-34.4003895,-58.653931,1715.1162790697674
1,no,no,0.0,1.0,,1.0,2.0,49.0,46.0,120000.0,163000.0,Departamento,-34.56667,-58.48333,2143.1706626960877
1,no,no,0.0,,,1.0,1.0,47.0,41.0,,138377.0,Departamento,-34.5627,-58.45829,2492.4016287956847
1,no,no,50.0,2.0,,1.0,3.0,79.0,78.0,92000.0,148000.0,Departamento,-34.62264,-58.44104,2595.4213753642007
1,no,no,0.0,4.0,,4.0,7.0,880.0,270.0,,,Casa,-34.42603,-58.57962,2249.480496205413
1,no,no,10.0,6.0,,5.0,14.0,295.0,548.0,,530000.0,Casa,-31.4090417,-64.1919977,
1,no,no,0.0,3.0,,3.0,4.0,180.0,142.0,,140000.0,Casa,-31.4583961,-64.1778141,
1,no,no,0.0,4.0,2.0,3.0,7.0,975.0,245.0,300000.0,482000.0,Casa,-34.34905,-58.79308,372.81938665433813
1,no,no,0.0,1.0,1.0,1.0,2.0,45.0,40.0,,85800.0,Departamento,-32.94682,-60.63932,1269.2998476243401
1,no,no,60.0,2.0,1.0,1.0,3.0,103.0,99.0,345000.0,235000.0,Departamento,-34.9314,-57.9489,3891.304347826087
1,no,no,20.0,,2.0,2.0,8.0,1000.0,382.0,,290000.0,Casa,-31.3519096,-64.2659098,326.87651331719127
1,no,no,7.0,2.0,,2.0,3.0,91.0,79.0,,240000.0,Departamento,-34.56066,-58.4713473,2836.7222222222226
1,no,no,9.0,2.0,1.0,1.0,3.0,85.0,70.0,,169000.0,Departamento,-33.10346,-61.32641,
1,no,no,61.0,3.0,,2.0,,108.0,108.0,,110000.0,PH,-31.4293431,-64.1868033,1397.219463753724
1,no,no,2.0,3.0,1.0,2.0,4.0,700.0,180.0,,235000.0,Casa,-34.34905,-58.79308,452.1417309766824
2,no,sí,0.0,2.0,1.0,2.0,4.0,280.0,100.0,150000.0,155000.0,Casa,-34.92145,-57.95453,814.1881159572238
1,no,no,0.0,2.0,,2.0,3.0,68.0,60.0,,165120.0,Departamento,-34.42603,-58.57962,2160.1030972492963
1,no,no,50.0,,1.0,1.0,3.0,250.0,110.0,,135000.0,Casa,-34.6322155,-58.5751767,1545.4454545454546
1,no,no,35.0,4.0,2.0,2.0,5.0,372.0,250.0,,240000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,4.0,1.0,1.0,5.0,303.0,159.0,,165000.0,Casa,-34.653677,-58.6702695,831.3847975122777
1,no,no,0.0,4.0,,3.0,5.0,400.0,150.0,,145000.0,Casa,,,
1,no,no,,1.0,,1.0,2.0,46.0,37.0,,165321.0,Departamento,-34.5627,-58.45829,2492.4016287956847
1,no,no,0.0,2.0,,1.0,3.0,70.0,65.0,,130000.0,PH,-38.00228,-57.55754,1906.6398022727124
1,no,no,0.0,3.0,1.0,2.0,4.0,500.0,122.0,,150000.0,Casa,-34.84787,-58.52869,1617.3456790123455
1,no,no,20.0,2.0,,1.0,3.0,92.0,88.0,,265000.0,Departamento,-34.5038698,-58.4851721,3361.3861386138615
1,no,no,5.0,2.0,,3.0,4.0,120.0,120.0,,140000.0,Departamento,-38.00228,-57.55754,1975.6874213203312
1,no,no,0.0,3.0,,4.0,4.0,821.0,173.0,,220000.0,Casa,-33.85,-66.38333,425.89768066409596
1,no,no,0.0,,,1.0,1.0,33.0,33.0,,91000.0,Departamento,-34.7994447,-58.3907431,2514.554794520548
1,no,no,24.0,1.0,1.0,1.0,2.0,108.0,53.0,326863.0,240000.0,Departamento,-34.58333,-58.4,2756.4114503638107
1,no,no,80.0,2.0,,2.0,3.0,73.0,69.0,190000.0,149000.0,Departamento,-34.60502,-58.37607,
1,no,no,0.0,3.0,,3.0,4.0,547.0,140.0,,255000.0,Casa,,,
1,no,no,0.0,2.0,1.0,1.0,3.0,88.0,68.0,,,Departamento,-32.94682,-60.63932,1269.2998476243401
1,no,no,0.0,1.0,1.0,1.0,2.0,45.0,40.0,,90000.0,Departamento,-32.85683,-60.71754,493.2432432432432
1,no,no,50.0,4.0,2.0,2.0,6.0,350.0,300.0,,260000.0,Casa,-38.00228,-57.55754,1916.9508621805467
1,no,no,15.0,2.0,1.0,1.0,3.0,53.0,50.0,,30000.0,Departamento,-34.8355707,-58.4735031,
1,no,no,0.0,3.0,2.0,3.0,5.0,1000.0,154.0,350000.0,310000.0,Casa,-32.8482,-60.79272,
1,no,no,0.0,1.0,,1.0,2.0,77.0,69.0,,490000.0,Departamento,-34.6126344,-58.3589134,4422.285810876075
1,no,no,50.0,2.0,,1.0,3.0,94.0,92.0,386000.0,305000.0,Departamento,-34.5827659,-58.399287,2737.0229343309993
1,no,no,,1.0,,1.0,2.0,64.0,56.0,,143000.0,Departamento,-34.6277176,-58.4494527,2205.377700726048
1,no,no,44.0,2.0,,1.0,4.0,83.0,60.0,40000.0,80000.0,Departamento,-32.94682,-60.63932,1269.2998476243401
1,no,no,70.0,4.0,3.0,2.0,8.0,221.0,218.0,,285000.0,Casa,-34.52947,-58.4737,2115.3616610961244
1,no,no,10.0,3.0,1.0,1.0,4.0,120.0,100.0,,130000.0,Departamento,-34.45761,-58.91385,811.3856063429406
1,no,no,50.0,3.0,,2.0,4.0,79.0,72.0,80000.0,120000.0,Departamento,-34.62997,-58.46329,1676.2736056214317
1,no,no,40.0,3.0,,2.0,4.0,92.0,88.0,180000.0,205000.0,Departamento,-34.60001,-58.44735,2225.512578328076
1,no,no,45.0,4.0,1.0,1.0,5.0,280.0,140.0,,145000.0,Casa,-34.6613388,-58.6799347,753.6838338448493
1,no,no,34.0,4.0,2.0,3.0,5.0,279.0,124.0,,165000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,30.0,4.0,1.0,2.0,5.0,280.0,130.0,,165000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,15.0,4.0,,3.0,5.0,284.0,284.0,,150000.0,Casa,-34.664106,-58.6854239,651.3886847572874
1,no,no,0.0,,,1.0,1.0,36.0,32.0,,82400.0,Departamento,-34.6156079,-58.4174215,3636.3636363636365
1,no,no,0.0,3.0,,2.0,4.0,135.0,85.0,,185000.0,Departamento,-34.61082,-58.481,2345.1327433628317
1,no,no,45.0,,,1.0,1.0,28.0,25.0,96000.0,62000.0,Departamento,-34.5941522,-58.4447738,2289.5359662292667
1,no,no,0.0,1.0,1.0,1.0,2.0,65.0,55.0,,205400.0,Departamento,-34.5641258,-58.4590358,2431.8561742502307
1,no,no,,1.0,1.0,1.0,2.0,52.0,52.0,,89100.0,Departamento,-32.9528558,-60.6453824,1252.1046371744128
1,no,no,0.0,,,1.0,1.0,53.0,36.0,,120422.0,Departamento,-34.6073927,-58.4278378,1886.3636363636363
1,no,no,50.0,4.0,1.0,2.0,7.0,250.0,236.0,,129000.0,Casa,-31.3653549,-64.2139749,
1,no,no,0.0,2.0,1.0,1.0,3.0,72.0,72.0,5000.0,250000.0,Departamento,-38.00228,-57.55754,1745.131865764776
1,no,no,0.0,1.0,,1.0,2.0,48.0,40.0,,168000.0,Departamento,-34.5918838,-58.4337134,3008.1127386518137
1,no,no,0.0,1.0,,1.0,2.0,53.0,43.0,,43500.0,Departamento,-31.4278653,-64.192098,1018.5185185185185
1,no,no,30.0,1.0,,1.0,2.0,39.0,38.0,65000.0,78000.0,Departamento,-34.62264,-58.44104,2483.578936989784
1,no,no,40.0,2.0,,1.0,3.0,89.0,89.0,209000.0,199000.0,Departamento,-34.5995733,-58.3998689,2481.9521238350435
1,no,no,20.0,3.0,2.0,2.0,4.0,147.0,147.0,300000.0,265000.0,Casa,,,
1,no,no,0.0,,,1.0,1.0,38.0,38.0,25000.0,38000.0,Departamento,-34.0,-64.0,1138.1162201689413
1,no,no,17.0,3.0,2.0,3.0,5.0,662.0,254.0,,430000.0,Casa,-31.4135,-64.18105,839.5868634682067
1,no,no,50.0,4.0,1.0,2.0,5.0,151.0,151.0,460000.0,355000.0,Departamento,-34.58333,-58.4,2743.5343348376887
1,no,no,49.0,2.0,1.0,1.0,3.0,200.0,125.0,,69000.0,Casa,-31.16667,-64.16667,
1,no,no,23.0,1.0,,1.0,2.0,50.0,50.0,50000.0,117000.0,PH,-34.58856,-58.43053,3063.6682942073694
1,no,no,45.0,2.0,,1.0,3.0,53.0,53.0,112000.0,125000.0,Departamento,-34.57365,-58.44924,2482.339558106268
1,no,no,58.0,4.0,1.0,3.0,5.0,175.0,164.0,416158.0,400000.0,Departamento,-34.589744,-58.3953431,3047.3564849098384
1,no,no,0.0,2.0,,2.0,3.0,93.0,78.0,,269000.0,Departamento,-34.56667,-58.48333,2229.9821614891534
1,no,no,30.0,2.0,,1.0,3.0,64.0,61.0,96000.0,100000.0,Departamento,-34.62264,-58.44104,2626.5131475160997
1,no,no,7.0,2.0,2.0,2.0,3.0,146.0,76.0,140000.0,165000.0,Departamento,-34.45761,-58.91385,806.7052410461368
1,no,no,35.0,3.0,1.0,1.0,4.0,375.0,178.0,,150000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,,3.0,2.0,3.0,,502.0,170.0,,160000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,,2.0,10.0,1.0,,400.0,130.0,,150000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,2.0,3.0,3.0,3.0,500.0,150.0,,150000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,,3.0,1.0,2.0,4.0,394.0,250.0,,155000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,5.0,4.0,3.0,6.0,395.0,300.0,,170000.0,Casa,-34.6514239,-58.6630739,1296.9881751645623
1,no,no,0.0,2.0,1.0,1.0,3.0,350.0,63.0,,159000.0,Casa,,,
1,no,no,1.0,3.0,1.0,2.0,4.0,507.0,1.0,,155000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,15.0,3.0,1.0,1.0,4.0,494.0,120.0,,150000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,50.0,3.0,1.0,1.0,4.0,369.0,110.0,,160000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,4.0,3.0,2.0,2.0,4.0,395.0,164.0,,170000.0,Casa,-34.6158401,-58.7026038,1069.2946198696256
1,no,no,30.0,3.0,2.0,2.0,4.0,430.0,120.0,,149000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,27.0,3.0,1.0,2.0,5.0,356.0,200.0,,165000.0,Casa,-34.6615656,-58.6802046,662.169662760136
1,no,no,50.0,3.0,1.0,1.0,4.0,500.0,150.0,,170000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,,2.0,,2.0,3.0,451.0,168.0,,158000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,2.0,,1.0,3.0,350.0,63.0,,159000.0,Casa,-34.6143283,-58.6787946,843.9560312623025
1,no,no,3.0,2.0,2.0,1.0,5.0,444.0,129.0,,219000.0,Casa,-32.85683,-60.71754,2000.0
1,no,no,0.0,2.0,,2.0,3.0,93.0,67.0,,310000.0,Departamento,-34.5830604,-58.426571,3008.1127386518137
1,no,no,10.0,4.0,2.0,2.0,5.0,433.0,309.0,,230000.0,Casa,-38.00228,-57.55754,1916.9508621805467
1,no,no,0.0,,,1.0,2.0,65.0,58.0,1.0,204600.0,Departamento,-34.5525127,-58.4500207,
1,no,no,0.0,1.0,1.0,1.0,2.0,60.0,48.0,,285000.0,Departamento,-32.86667,-64.75,
1,no,no,0.0,,1.0,3.0,4.0,130.0,130.0,915000.0,585000.0,Departamento,-34.5627,-58.45829,2492.4016287956847
1,no,no,47.0,,,1.0,1.0,34.0,34.0,63000.0,47000.0,Departamento,-34.6,-58.45,2310.10337116695
1,no,no,24.0,3.0,1.0,3.0,4.0,120.0,114.0,,340000.0,Departamento,-34.6438545,-58.5665235,1040.0
1,no,no,0.0,1.0,,1.0,2.0,72.0,62.0,,147600.0,Departamento,-38.00228,-57.55754,1916.9508621805467
1,no,no,45.0,3.0,2.0,2.0,5.0,128.0,108.0,,170000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,0.0,3.0,1.0,3.0,4.0,148.0,140.0,,439999.0,Departamento,-34.6,-58.4151,2212.970477494287
1,no,no,0.0,4.0,1.0,1.0,5.0,150.0,135.0,,140000.0,PH,-37.9748292,-57.5722434,
1,no,no,5.0,1.0,,1.0,1.0,106.0,106.0,,80000.0,Departamento,-34.74471,-58.4041,960.0
1,no,no,40.0,2.0,,3.0,3.0,84.0,78.0,250000.0,232000.0,Departamento,-34.5627,-58.45829,2492.4016287956847
1,no,no,0.0,2.0,,1.0,4.0,500.0,80.0,,170000.0,Casa,-34.84787,-58.52869,1604.0123456790122
1,no,no,0.0,,,,1.0,34.0,30.0,,66000.0,Departamento,-34.59987,-58.56606,592.9742466480818
1,no,no,20.0,1.0,1.0,1.0,2.0,50.0,45.0,,100000.0,Departamento,-34.76088,-58.40632,1948.3310273261848
1,no,no,6.0,1.0,,1.0,2.0,51.0,40.0,50000.0,120000.0,Departamento,-34.5703,-59.105,
1,no,no,56.0,2.0,1.0,1.0,4.0,121.0,105.0,,135000.0,Departamento,-32.967139,-60.6392687,
1,no,no,0.0,,,1.0,1.0,49.0,37.0,,137800.0,Departamento,-34.60064,-58.51231,2355.0091911764707
1,no,no,30.0,2.0,1.0,2.0,3.0,300.0,160.0,,160000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,2.0,4.0,1.0,3.0,370.0,115.0,,139000.0,Casa,-34.6397535,-58.6817348,459.00530584492844
1,no,no,35.0,2.0,1.0,3.0,4.0,366.0,160.0,,150000.0,Casa,-34.6455642,-58.7124461,1388.888888888889
1,no,no,50.0,2.0,1.0,1.0,3.0,350.0,63.0,,159000.0,Casa,-34.6143283,-58.6787946,843.9560312623025
1,no,no,45.0,2.0,3.0,2.0,,350.0,130.0,,130000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,0.0,2.0,,1.0,3.0,350.0,90.0,,159000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,50.0,2.0,1.0,2.0,3.0,400.0,120.0,,140000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,5.0,2.0,3.0,2.0,3.0,300.0,110.0,,179000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,50.0,2.0,1.0,1.0,3.0,302.0,140.0,,160000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,26.0,2.0,1.0,1.0,3.0,410.0,97.0,,160000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,39.0,2.0,,1.0,3.0,339.0,169.0,,173000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,30.0,2.0,2.0,1.0,3.0,400.0,120.0,,180000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,20.0,2.0,2.0,2.0,3.0,300.0,200.0,,130000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,40.0,2.0,2.0,2.0,3.0,370.0,85.0,,139000.0,Casa,-34.6397535,-58.6817348,459.00530584492844
1,no,no,0.0,2.0,,2.0,3.0,370.0,90.0,,139000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,,2.0,2.0,1.0,,300.0,110.0,,135000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,56.0,2.0,3.0,1.0,3.0,332.0,143.0,,130000.0,Casa,,,
1,no,no,8.0,1.0,,1.0,2.0,46.0,46.0,,79800.0,Departamento,-32.9661489,-60.6508347,263.1578947368421
1,no,no,0.0,1.0,,1.0,2.0,55.0,41.0,,222603.0,Departamento,-34.5827335,-58.4017986,2737.0229343309993
1,no,no,0.0,2.0,,2.0,3.0,95.0,83.0,,229680.0,Departamento,-34.0,-64.0,1138.1162201689413
1,no,no,0.0,2.0,1.0,2.0,3.0,99.0,74.0,,295439.0,Departamento,-34.0,-64.0,1138.1162201689413
1,no,no,10.0,2.0,1.0,,3.0,55.0,49.0,170000.0,135000.0,Departamento,-34.62997,-58.46329,1364.4209013636641
1,no,no,0.0,3.0,1.0,2.0,4.0,148.0,120.0,,210000.0,PH,-34.52947,-58.4737,2083.0301214116434
1,no,no,30.0,1.0,,1.0,2.0,41.0,39.0,115000.0,79500.0,Departamento,-38.00228,-57.55754,1898.4516489626076
1,no,no,35.0,4.0,,3.0,5.0,400.0,320.0,,280000.0,Casa,-34.691508,-58.473304,
1,no,no,5.0,4.0,2.0,4.0,5.0,520.0,235.0,109000.0,245000.0,Casa,-34.6484759,-58.7585915,
1,no,no,40.0,1.0,,1.0,2.0,30.0,30.0,130000.0,79500.0,Departamento,-34.58333,-58.4,2713.633672586033
1,no,no,0.0,,,1.0,1.0,53.0,31.0,,81700.0,Departamento,-32.9572163,-60.6394261,1713.4615384615386
1,no,no,60.0,2.0,,2.0,3.0,150.0,115.0,316000.0,195000.0,Departamento,-34.6,-58.4151,2398.855612629422
2,sí,no,15.0,3.0,1.0,2.0,6.0,457.0,205.0,500000.0,420000.0,Casa,-34.41427,-58.65171,1379.362771020624
1,no,no,24.0,3.0,2.0,2.0,5.0,860.0,196.0,486600.0,288000.0,Casa,-34.45761,-58.91385,886.2305675832507
1,no,no,,2.0,72.0,,3.0,76.0,64.0,,213830.0,Departamento,-34.6194197,-58.4063906,1465.5172413793102
1,no,no,40.0,3.0,1.0,2.0,4.0,253.0,134.0,615000.0,479000.0,Departamento,-34.58333,-58.4,2756.4114503638107
1,no,no,44.0,6.0,,3.0,5.0,240.0,221.0,550000.0,270000.0,Departamento,-34.6276833,-58.4592052,1914.2957896591117
1,no,no,0.0,2.0,,2.0,3.0,128.0,76.0,30000.0,274000.0,PH,-34.60064,-58.51231,2522.914165666267
1,no,no,45.0,4.0,3.0,3.0,9.0,216.0,200.0,210000.0,265000.0,Departamento,-32.94682,-60.63932,1269.2998476243401
1,no,no,46.0,2.0,,1.0,4.0,91.0,75.0,,59000.0,PH,-32.9454623,-60.6321202,1251.3279269070204
1,no,no,30.0,1.0,,1.0,2.0,75.0,39.0,,72000.0,Casa,-34.74471,-58.4041,754.7169811320755
1,no,no,0.0,1.0,1.0,1.0,2.0,75.0,62.0,,190000.0,Departamento,-37.9988605,-57.5592926,1916.9508621805467
1,no,no,0.0,3.0,2.0,2.0,4.0,942.0,230.0,,399000.0,Casa,-34.16874,-58.95914,1555.5555555555557
1,no,no,0.0,2.0,,1.0,3.0,100.0,65.0,,130000.0,Casa,-34.5167655,-58.5199008,2724.6376811594205
1,no,no,50.0,2.0,1.0,1.0,3.0,350.0,130.0,,140000.0,Casa,-34.6377618,-58.6844177,382.92712355212353
1,no,no,25.0,3.0,1.0,2.0,3.0,350.0,148.0,,120000.0,Casa,-34.6452625,-58.6864697,526.7456876671894
1,no,no,15.0,3.0,,1.0,4.0,275.0,97.0,,129900.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,40.0,2.0,5.0,1.0,3.0,372.0,63.0,,139900.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,30.0,2.0,3.0,1.0,3.0,309.0,80.0,,140000.0,Casa,-34.6098975,-58.6824447,794.7199081555223
1,no,no,0.0,2.0,1.0,2.0,3.0,320.0,90.0,,140000.0,Casa,-34.6336567,-58.6841038,661.3133166278863
1,no,no,45.0,2.0,,1.0,3.0,400.0,134.0,,125000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,50.0,2.0,1.0,1.0,3.0,374.0,100.0,,140000.0,Casa,-34.6489224,-58.670955,823.4521986662348
1,no,no,0.0,3.0,,2.0,4.0,300.0,130.0,,120000.0,Casa,-34.6201872,-58.7039955,1046.5774136610028
1,no,no,11.0,4.0,2.0,4.0,6.0,300.0,240.0,,129000.0,Casa,-34.6348568,-58.6719286,1105.118546618502
1,no,no,60.0,2.0,2.0,1.0,3.0,330.0,120.0,,119000.0,Casa,-34.6437107,-58.6693045,709.763066649061
1,no,no,,2.0,1.0,1.0,3.0,300.0,103.0,,130000.0,Casa,,,
1,no,no,15.0,7.0,1.0,2.0,4.0,300.0,150.0,,129000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,25.0,3.0,,2.0,5.0,300.0,150.0,,140000.0,Casa,-34.6235114,-58.7078283,973.6063824608686
1,no,no,30.0,3.0,2.0,1.0,4.0,330.0,150.0,,130000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,,3.0,2.0,2.0,,330.0,90.0,,140000.0,Casa,-34.0,-64.0,1138.1162201689413
1,no,no,4.0,,2.0,1.0,2.0,280.0,90.0,,128000.0,Casa,-34.65582,-58.65836,1296.9881751645623
1,no,no,73.0,3.0,2.0,1.0,4.0,350.0,136.0,,120000.0,Casa,-34.65582,-58.65836,1296.9881751645623
